participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-05,1,before,individual,30,30,0,-4.24450283721982
sub-05,2,before,optimised,30,30,0,-4.55908930311373
sub-05,3,before,optimised,150,30,1,0.338055441718311
sub-05,4,before,individual,30,150,0,-6.99347854478019
sub-05,5,before,optimised,30,30,1,-2.06256722717358
sub-05,6,before,individual,30,30,1,-2.18522921359256
sub-05,7,before,optimised,30,150,1,0.0781984698616337
sub-05,8,before,individual,150,30,1,-1.23475190471049
sub-05,9,before,individual,150,30,0,-1.41422480801891
sub-05,10,before,individual,150,30,1,-1.5326911103877
sub-05,11,before,individual,30,30,1,-4.55008370842787
sub-05,12,before,optimised,30,150,1,0.458129590219925
sub-05,13,before,individual,150,30,1,-5.4667224204281
sub-05,14,before,optimised,30,150,1,0.57304611517634
sub-05,15,before,optimised,30,150,1,0.563280101535338
sub-05,16,before,individual,30,150,1,-5.75154602235911
sub-05,17,before,optimised,150,30,1,-0.0794575727495582
sub-05,18,before,individual,150,30,1,-1.14877091402387
sub-05,19,before,individual,30,150,1,-6.45718400434204
sub-05,20,before,optimised,30,150,1,-3.44763004151015
sub-05,21,before,individual,30,150,1,-6.49557590879475
sub-05,22,before,optimised,30,30,1,-4.3304654512596
sub-05,23,before,individual,30,30,0,-6.9127509375348
sub-05,24,before,optimised,150,30,1,0.105568603235484
sub-05,25,before,optimised,150,30,1,-4.1669289034994
sub-05,26,before,individual,30,30,0,-3.87567333602337
sub-05,27,before,individual,30,30,1,-4.89153490934813
sub-05,28,before,optimised,30,30,0,-6.81483338055886
sub-05,29,before,optimised,150,30,1,0.356607954197823
sub-05,30,before,individual,150,30,1,-0.547135822374356
sub-05,31,before,individual,30,150,1,-10.3636258551341
sub-05,32,before,individual,150,30,1,-1.76555968790429
sub-05,33,before,individual,30,30,1,-7.17729941194609
sub-05,34,before,individual,30,30,1,-6.53249556525442
sub-05,35,before,optimised,30,30,0,-4.05640633689275
sub-05,36,before,optimised,150,30,1,0.475334267518655
sub-05,37,before,individual,30,150,1,-6.19181253092045
sub-05,38,before,individual,30,30,0,-8.95160890427615
sub-05,39,before,individual,150,30,0,-3.43177245221377
sub-05,40,before,optimised,30,30,1,-4.71169180431342
sub-05,41,before,optimised,30,150,1,1.07570708183169
sub-05,42,before,optimised,150,30,1,-0.58591898524301
sub-05,43,before,individual,150,30,1,-1.22635004831687
sub-05,44,before,individual,30,150,0,-6.34446075588437
sub-05,45,before,individual,30,150,1,-10.4526171987618
sub-05,46,before,optimised,30,30,0,-7.11491660570273
sub-05,47,before,optimised,150,30,1,-2.28133687236579
sub-05,48,before,individual,150,30,1,1.37012032337396
sub-05,49,before,optimised,30,30,1,-6.41907420216361
sub-05,50,before,optimised,30,30,1,-8.97794034209891
sub-05,51,before,individual,150,30,0,-2.2131321390821
sub-05,52,before,individual,150,30,1,-3.95370106521374
sub-05,53,before,individual,30,30,1,-4.95464248030504
sub-05,54,before,optimised,150,30,1,0.363245519158673
sub-05,55,before,optimised,150,30,1,2.56961382457124
sub-05,56,before,individual,30,150,0,-6.94234824509741
sub-05,57,before,individual,30,150,1,-10.61366581928
sub-05,58,before,optimised,30,30,1,-5.13493208306891
sub-05,59,before,individual,30,30,1,-9.11451961887231
sub-05,60,before,optimised,150,30,1,-0.410751291981277
sub-05,61,before,individual,30,150,0,-8.94125028756511
sub-05,62,before,optimised,150,30,1,-2.35962064632421
sub-05,63,before,optimised,150,30,1,-2.50143332569208
sub-05,64,before,individual,30,30,1,-4.66263728835953
sub-05,65,before,individual,150,30,1,-3.81905685092339
sub-05,66,before,optimised,150,30,1,-4.16099787007056
sub-05,67,before,optimised,30,150,0,0.608906525650196
sub-05,68,before,individual,30,150,0,-8.5844899872945
sub-05,69,before,optimised,30,30,1,-9.10434731294655
sub-05,70,before,individual,30,150,0,-5.38009851066802
sub-05,71,before,individual,30,150,1,-3.78307841744112
sub-05,72,before,optimised,150,30,1,-1.72912563431105
sub-05,73,before,individual,30,150,1,-8.58289357926226
sub-05,74,before,optimised,30,30,1,-4.46006136679459
sub-05,75,before,optimised,30,150,1,-3.5878502470384
sub-05,76,before,individual,30,30,0,-7.26106242800527
sub-05,77,before,optimised,30,30,0,-7.35964022970308
sub-05,78,before,optimised,30,150,0,0.117995804294637
sub-05,79,before,individual,150,30,1,-5.69142504928554
sub-05,80,before,optimised,30,150,1,-3.68496767275192
sub-05,81,before,individual,30,30,0,-4.71967178935244
sub-05,82,before,individual,30,30,0,-5.37616374746741
sub-05,83,before,optimised,30,30,0,-4.84146837440312
sub-05,84,before,optimised,150,30,1,-2.07248630171787
sub-05,85,before,optimised,30,150,1,-1.91092075254893
sub-05,86,before,optimised,30,150,1,-1.58497550806924
sub-05,87,before,individual,30,30,0,-5.20809049738627
sub-05,88,before,optimised,150,30,1,-0.387334261771821
sub-05,89,before,individual,30,150,1,-8.48835952246699
sub-05,90,before,optimised,30,30,0,-5.21144063031223
sub-05,91,before,individual,150,30,1,-3.15633233759561
sub-05,92,before,individual,30,150,1,-8.14614916383317
sub-05,93,before,optimised,30,150,0,1.1297484156934
sub-05,94,before,optimised,150,30,1,-4.23659157227611
sub-05,95,before,optimised,30,150,0,2.98850822738931
sub-05,96,before,individual,150,30,1,-3.49398642908435
sub-05,97,before,optimised,30,150,1,-2.12731008408866
sub-05,98,before,individual,30,150,1,-10.6321622481008
sub-05,99,before,optimised,150,30,0,-0.604645700030224
sub-05,100,before,optimised,30,30,0,-5.15040352156466
sub-05,101,before,individual,150,30,0,-1.77014975662618
sub-05,102,before,individual,30,150,1,-6.21061248597816
sub-05,103,before,optimised,30,150,1,-1.58314367507494
sub-05,104,before,individual,150,30,1,-5.38159884788892
sub-05,105,before,optimised,30,150,0,-1.24394743476767
sub-05,106,before,individual,30,30,1,-6.95432471559732
sub-05,107,before,optimised,30,150,1,-3.74577429156531
sub-05,108,before,individual,150,30,0,-2.02879544760212
sub-05,109,before,optimised,30,30,1,-6.73921113065487
sub-05,110,before,optimised,30,30,1,-8.81567943770284
sub-05,111,before,individual,30,30,1,-8.71696817020227
sub-05,112,before,optimised,30,150,1,0.864081587871682
sub-05,113,before,optimised,30,150,0,0.083091464060339
sub-05,114,before,individual,150,30,1,-5.50835359157961
sub-05,115,before,individual,30,150,0,-6.96378677717067
sub-05,116,before,individual,30,30,0,-5.59254153177718
sub-05,117,before,optimised,30,30,0,-5.43024583980313
sub-05,118,before,optimised,150,30,1,-4.41047476339127
sub-05,119,before,individual,30,30,0,-8.73539407435182
sub-05,120,before,optimised,30,30,1,-8.87208113765024
sub-05,1,after,individual,30,30,1,-4.24450283721982
sub-05,2,after,optimised,30,30,1,-4.55908930311373
sub-05,3,after,optimised,150,30,1,0.338055441718311
sub-05,4,after,individual,30,150,0,-6.99347854478019
sub-05,5,after,optimised,30,30,1,-2.06256722717358
sub-05,6,after,individual,30,30,1,-2.18522921359256
sub-05,7,after,optimised,30,150,1,0.0781984698616337
sub-05,8,after,individual,150,30,1,-1.23475190471049
sub-05,9,after,individual,150,30,0,-1.41422480801891
sub-05,10,after,individual,150,30,1,-1.5326911103877
sub-05,11,after,individual,30,30,1,-4.55008370842787
sub-05,12,after,optimised,30,150,1,0.458129590219925
sub-05,13,after,individual,150,30,1,-5.4667224204281
sub-05,14,after,optimised,30,150,1,0.57304611517634
sub-05,15,after,optimised,30,150,1,0.563280101535338
sub-05,16,after,individual,30,150,1,-5.75154602235911
sub-05,17,after,optimised,150,30,0,-0.0794575727495582
sub-05,18,after,individual,150,30,1,-1.14877091402387
sub-05,19,after,individual,30,150,1,-6.45718400434204
sub-05,20,after,optimised,30,150,1,-3.44763004151015
sub-05,21,after,individual,30,150,1,-6.49557590879475
sub-05,22,after,optimised,30,30,1,-4.3304654512596
sub-05,23,after,individual,30,30,0,-6.9127509375348
sub-05,24,after,optimised,150,30,1,0.105568603235484
sub-05,25,after,optimised,150,30,1,-4.1669289034994
sub-05,26,after,individual,30,30,0,-3.87567333602337
sub-05,27,after,individual,30,30,1,-4.89153490934813
sub-05,28,after,optimised,30,30,0,-6.81483338055886
sub-05,29,after,optimised,150,30,1,0.356607954197823
sub-05,30,after,individual,150,30,1,-0.547135822374356
sub-05,31,after,individual,30,150,1,-10.3636258551341
sub-05,32,after,individual,150,30,1,-1.76555968790429
sub-05,33,after,individual,30,30,1,-7.17729941194609
sub-05,34,after,individual,30,30,1,-6.53249556525442
sub-05,35,after,optimised,30,30,0,-4.05640633689275
sub-05,36,after,optimised,150,30,1,0.475334267518655
sub-05,37,after,individual,30,150,1,-6.19181253092045
sub-05,38,after,individual,30,30,0,-8.95160890427615
sub-05,39,after,individual,150,30,0,-3.43177245221377
sub-05,40,after,optimised,30,30,1,-4.71169180431342
sub-05,41,after,optimised,30,150,1,1.07570708183169
sub-05,42,after,optimised,150,30,1,-0.58591898524301
sub-05,43,after,individual,150,30,1,-1.22635004831687
sub-05,44,after,individual,30,150,0,-6.34446075588437
sub-05,45,after,individual,30,150,1,-10.4526171987618
sub-05,46,after,optimised,30,30,0,-7.11491660570273
sub-05,47,after,optimised,150,30,1,-2.28133687236579
sub-05,48,after,individual,150,30,1,1.37012032337396
sub-05,49,after,optimised,30,30,1,-6.41907420216361
sub-05,50,after,optimised,30,30,1,-8.97794034209891
sub-05,51,after,individual,150,30,0,-2.2131321390821
sub-05,52,after,individual,150,30,1,-3.95370106521374
sub-05,53,after,individual,30,30,1,-4.95464248030504
sub-05,54,after,optimised,150,30,1,0.363245519158673
sub-05,55,after,optimised,150,30,1,2.56961382457124
sub-05,56,after,individual,30,150,0,-6.94234824509741
sub-05,57,after,individual,30,150,1,-10.61366581928
sub-05,58,after,optimised,30,30,1,-5.13493208306891
sub-05,59,after,individual,30,30,1,-9.11451961887231
sub-05,60,after,optimised,150,30,0,-0.410751291981277
sub-05,61,after,individual,30,150,0,-8.94125028756511
sub-05,62,after,optimised,150,30,1,-2.35962064632421
sub-05,63,after,optimised,150,30,1,-2.50143332569208
sub-05,64,after,individual,30,30,1,-4.66263728835953
sub-05,65,after,individual,150,30,1,-3.81905685092339
sub-05,66,after,optimised,150,30,1,-4.16099787007056
sub-05,67,after,optimised,30,150,0,0.608906525650196
sub-05,68,after,individual,30,150,0,-8.5844899872945
sub-05,69,after,optimised,30,30,1,-9.10434731294655
sub-05,70,after,individual,30,150,0,-5.38009851066802
sub-05,71,after,individual,30,150,1,-3.78307841744112
sub-05,72,after,optimised,150,30,1,-1.72912563431105
sub-05,73,after,individual,30,150,1,-8.58289357926226
sub-05,74,after,optimised,30,30,0,-4.46006136679459
sub-05,75,after,optimised,30,150,1,-3.5878502470384
sub-05,76,after,individual,30,30,1,-7.26106242800527
sub-05,77,after,optimised,30,30,1,-7.35964022970308
sub-05,78,after,optimised,30,150,0,0.117995804294637
sub-05,79,after,individual,150,30,1,-5.69142504928554
sub-05,80,after,optimised,30,150,1,-3.68496767275192
sub-05,81,after,individual,30,30,0,-4.71967178935244
sub-05,82,after,individual,30,30,0,-5.37616374746741
sub-05,83,after,optimised,30,30,0,-4.84146837440312
sub-05,84,after,optimised,150,30,1,-2.07248630171787
sub-05,85,after,optimised,30,150,1,-1.91092075254893
sub-05,86,after,optimised,30,150,1,-1.58497550806924
sub-05,87,after,individual,30,30,0,-5.20809049738627
sub-05,88,after,optimised,150,30,1,-0.387334261771821
sub-05,89,after,individual,30,150,1,-8.48835952246699
sub-05,90,after,optimised,30,30,0,-5.21144063031223
sub-05,91,after,individual,150,30,1,-3.15633233759561
sub-05,92,after,individual,30,150,1,-8.14614916383317
sub-05,93,after,optimised,30,150,0,1.1297484156934
sub-05,94,after,optimised,150,30,1,-4.23659157227611
sub-05,95,after,optimised,30,150,1,2.98850822738931
sub-05,96,after,individual,150,30,1,-3.49398642908435
sub-05,97,after,optimised,30,150,1,-2.12731008408866
sub-05,98,after,individual,30,150,1,-10.6321622481008
sub-05,99,after,optimised,150,30,0,-0.604645700030224
sub-05,100,after,optimised,30,30,0,-5.15040352156466
sub-05,101,after,individual,150,30,0,-1.77014975662618
sub-05,102,after,individual,30,150,1,-6.21061248597816
sub-05,103,after,optimised,30,150,1,-1.58314367507494
sub-05,104,after,individual,150,30,1,-5.38159884788892
sub-05,105,after,optimised,30,150,1,-1.24394743476767
sub-05,106,after,individual,30,30,1,-6.95432471559732
sub-05,107,after,optimised,30,150,1,-3.74577429156531
sub-05,108,after,individual,150,30,0,-2.02879544760212
sub-05,109,after,optimised,30,30,1,-6.73921113065487
sub-05,110,after,optimised,30,30,1,-8.81567943770284
sub-05,111,after,individual,30,30,1,-8.71696817020227
sub-05,112,after,optimised,30,150,1,0.864081587871682
sub-05,113,after,optimised,30,150,0,0.083091464060339
sub-05,114,after,individual,150,30,0,-5.50835359157961
sub-05,115,after,individual,30,150,0,-6.96378677717067
sub-05,116,after,individual,30,30,0,-5.59254153177718
sub-05,117,after,optimised,30,30,0,-5.43024583980313
sub-05,118,after,optimised,150,30,1,-4.41047476339127
sub-05,119,after,individual,30,30,1,-8.73539407435182
sub-05,120,after,optimised,30,30,1,-8.87208113765024
